"","status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"Orc4","OK","negbinomial.size",0.519117549363142,0.733665185794346,"Orc4",84,TRUE
"Mbd5","OK","negbinomial.size",0.241849312503585,0.487614860726011,"Mbd5",46,TRUE
"Epc2","OK","negbinomial.size",0.75875746443371,0.885599015357166,"Epc2",130,TRUE
"Kif5c","OK","negbinomial.size",0.019034428937019,0.0909594075344285,"Kif5c",12,FALSE
"Lypd6","OK","negbinomial.size",0.0918497622739849,0.272005400645421,"Lypd6",10,FALSE
"Mmadhc","OK","negbinomial.size",0.348194500595936,0.601194113834093,"Mmadhc",211,TRUE
"Rnd3","OK","negbinomial.size",0.268544884692096,0.5177759769201,"Rnd3",125,TRUE
"Rbm43","OK","negbinomial.size",0.526915169691026,0.739000174162408,"Rbm43",62,TRUE
"Nmi","OK","negbinomial.size",0.548111105144324,0.753451060383623,"Nmi",67,TRUE
"Tnfaip6","OK","negbinomial.size",1.98372050998355e-07,3.83268483359925e-06,"Tnfaip6",294,TRUE
"Rif1","OK","negbinomial.size",0.626623469362033,0.8041830070604,"Rif1",74,TRUE
"Arl5a","OK","negbinomial.size",7.70432423080788e-05,0.000922250067804438,"Arl5a",290,TRUE
"Cacnb4","OK","negbinomial.size",0.410928286200452,0.656959544249915,"Cacnb4",35,FALSE
"Stam2","OK","negbinomial.size",0.161132014311195,0.388645146872847,"Stam2",73,TRUE
"Fmnl2","OK","negbinomial.size",0.000939009871460124,0.00824650832255654,"Fmnl2",23,FALSE
"Prpf40a","OK","negbinomial.size",0.0169449921067403,0.0832101584347642,"Prpf40a",275,TRUE
"Arl6ip6","OK","negbinomial.size",0.78527144587676,0.897601760695574,"Arl6ip6",108,TRUE
"Rprm","OK","negbinomial.size",0.0171064980487815,0.0838195964733912,"Rprm",15,FALSE
"Nr4a2","OK","negbinomial.size",9.74356775105002e-14,3.53354110738727e-12,"Nr4a2",399,TRUE
"Gpd2","OK","negbinomial.size",0.141185642194055,0.358650049086763,"Gpd2",122,TRUE
"Galnt5","OK","negbinomial.size",5.59118593401634e-05,0.000688514610731727,"Galnt5",38,TRUE
"Acvr1","OK","negbinomial.size",0.558862653351658,0.76031791046908,"Acvr1",124,TRUE
"Upp2","OK","negbinomial.size",0.208402039403538,0.450840396439392,"Upp2",97,TRUE
"Pkp4","OK","negbinomial.size",0.11062568670199,0.306470072974661,"Pkp4",30,FALSE
"Tanc1","OK","negbinomial.size",0.358054436171952,0.609317845367182,"Tanc1",58,TRUE
"Wdsub1","OK","negbinomial.size",0.144003366535986,0.363200928517277,"Wdsub1",78,TRUE
"Baz2b","OK","negbinomial.size",0.855179355382278,0.934484627636646,"Baz2b",176,TRUE
"March7","OK","negbinomial.size",0.852443536884366,0.933041831834949,"March7",135,TRUE
"Cd302","OK","negbinomial.size",6.50448820744927e-23,3.75718014704518e-21,"Cd302",490,TRUE
"Pla2r1","OK","negbinomial.size",3.24386509838806e-05,0.00042416280388024,"Pla2r1",37,TRUE
"Rbms1","OK","negbinomial.size",2.13332830255644e-06,3.42003962209549e-05,"Rbms1",496,TRUE
"Tank","OK","negbinomial.size",0.316914613807251,0.570679303608356,"Tank",78,TRUE
"Psmd14","OK","negbinomial.size",0.00931126084750693,0.0533173168406554,"Psmd14",252,TRUE
"Dpp4","OK","negbinomial.size",0.00444052533010062,0.0294092948280777,"Dpp4",198,TRUE
"Fap","OK","negbinomial.size",0.613091892994072,0.797389479212113,"Fap",188,TRUE
"Ifih1","OK","negbinomial.size",0.780161580261491,0.89452690289063,"Ifih1",31,FALSE
"Fign","OK","negbinomial.size",0.515782299398087,0.730537547216686,"Fign",138,TRUE
"Grb14","OK","negbinomial.size",0.618693765262539,0.800486871249715,"Grb14",44,TRUE
"Cobll1","OK","negbinomial.size",0.634222329171662,0.808127241451688,"Cobll1",66,TRUE
"Scn2a1","OK","negbinomial.size",0.142026350797203,0.359997176005915,"Scn2a1",21,FALSE
"Ttc21b","OK","negbinomial.size",0.235874186892775,0.482054768276689,"Ttc21b",19,FALSE
"Stk39","OK","negbinomial.size",0.601550494831417,0.789870704958992,"Stk39",71,TRUE
"Cers6","OK","negbinomial.size",0.903682751141444,0.957423551979865,"Cers6",33,FALSE
"Nostrin","OK","negbinomial.size",0.673789104103369,0.832943729814796,"Nostrin",13,FALSE
"Spc25","OK","negbinomial.size",1.04065574746317e-05,0.000151056843342906,"Spc25",19,FALSE
"Dhrs9","OK","negbinomial.size",0.699811325520369,0.847884713350768,"Dhrs9",44,TRUE
"Bbs5","OK","negbinomial.size",0.116763204368029,0.317430487178102,"Bbs5",33,FALSE
"Ppig","OK","negbinomial.size",0.310079485370219,0.563808325987129,"Ppig",350,TRUE
"Ccdc173","OK","negbinomial.size",0.894366434544533,0.953072456481259,"Ccdc173",31,FALSE
"Phospho2","OK","negbinomial.size",0.702955684773806,0.849856662377308,"Phospho2",79,TRUE
"Ssb","OK","negbinomial.size",0.684602578378738,0.839259827949701,"Ssb",492,TRUE
"Mettl5","OK","negbinomial.size",0.834789860498146,0.924007820697573,"Mettl5",96,TRUE
"Ubr3","OK","negbinomial.size",0.184428783300018,0.419786331612559,"Ubr3",85,TRUE
"Gorasp2","OK","negbinomial.size",0.00447105671699388,0.0295735379861524,"Gorasp2",315,TRUE
"Tlk1","OK","negbinomial.size",0.425197472508623,0.6673686484777,"Tlk1",119,TRUE
"Mettl8","OK","negbinomial.size",0.912036634681353,0.960643155206245,"Mettl8",27,FALSE
"Dcaf17","OK","negbinomial.size",0.456005435517339,0.68756686092671,"Dcaf17",57,TRUE
"Cybrd1","OK","negbinomial.size",9.28972133778059e-12,2.90783847237903e-10,"Cybrd1",126,TRUE
"Dync1i2","OK","negbinomial.size",0.000192311175586531,0.00205633495574681,"Dync1i2",505,TRUE
"Slc25a12","OK","negbinomial.size",0.397973620488848,0.645381631601371,"Slc25a12",98,TRUE
"Hat1","OK","negbinomial.size",0.861268385453064,0.937572714920054,"Hat1",110,TRUE
"Metap1d","OK","negbinomial.size",0.641535807359825,0.813609128256474,"Metap1d",69,TRUE
"Itga6","OK","negbinomial.size",0.477207703981487,0.70446443562331,"Itga6",60,TRUE
"Pdk1","OK","negbinomial.size",0.834979833555162,0.924035553507717,"Pdk1",31,FALSE
"Zak","OK","negbinomial.size",0.777444075162997,0.89360935116073,"Zak",68,TRUE
"Sp3","OK","negbinomial.size",0.00496477298894356,0.032140523462797,"Sp3",185,TRUE
"Sp3os","OK","negbinomial.size",0.0152754124686247,0.0769677482569281,"Sp3os",74,TRUE
"Ola1","OK","negbinomial.size",0.0200510087274679,0.0941708314333636,"Ola1",205,TRUE
"Cir1","OK","negbinomial.size",0.0191890097315994,0.0915419510652632,"Cir1",260,TRUE
"Scrn3","OK","negbinomial.size",0.787921827735488,0.898753155973613,"Scrn3",57,TRUE
"Gpr155","OK","negbinomial.size",0.667283447641916,0.828816040154656,"Gpr155",24,FALSE
"Wipf1","OK","negbinomial.size",0.910327240858803,0.95974476066081,"Wipf1",281,TRUE
"Chrna1os","OK","negbinomial.size",0.29872899921338,0.552219921673563,"Chrna1os",38,TRUE
"Atf2","OK","negbinomial.size",0.159103257807121,0.385995043729509,"Atf2",125,TRUE
"Atp5g3","OK","negbinomial.size",0.220007290512956,0.464206683767311,"Atp5g3",458,TRUE
"Lnp","OK","negbinomial.size",0.316871360841834,0.570679303608356,"Lnp",105,TRUE
"Hoxd9","OK","negbinomial.size",0.0416733595901487,0.162771581584945,"Hoxd9",30,FALSE
"Hoxd3os1","OK","negbinomial.size",0.0943444106891792,0.277413662078967,"Hoxd3os1",12,FALSE
"Hoxd8","OK","negbinomial.size",0.161749781132689,0.389213961125819,"Hoxd8",12,FALSE
"Mtx2","OK","negbinomial.size",0.777272494222039,0.89360935116073,"Mtx2",212,TRUE
"Hnrnpa3","OK","negbinomial.size",0.0845974294795612,0.259157680357562,"Hnrnpa3",492,TRUE
"Nfe2l2","OK","negbinomial.size",0.00308803954663202,0.0220630425320208,"Nfe2l2",299,TRUE
"Agps","OK","negbinomial.size",0.538347663146575,0.746321884987993,"Agps",53,TRUE
"Ttc30b","OK","negbinomial.size",0.545214816705353,0.751590261532807,"Ttc30b",40,TRUE
"Rbm45","OK","negbinomial.size",0.00960149208333851,0.0546324299010296,"Rbm45",25,FALSE
"Osbpl6","OK","negbinomial.size",0.876562221939399,0.945099455884594,"Osbpl6",15,FALSE
"Prkra","OK","negbinomial.size",0.189071704115952,0.425363886031591,"Prkra",142,TRUE
"Fkbp7","OK","negbinomial.size",2.23085337212252e-12,7.33106829560262e-11,"Fkbp7",615,TRUE
"Plekha3","OK","negbinomial.size",0.795767948704738,0.901123385512304,"Plekha3",112,TRUE
"Ccdc141","OK","negbinomial.size",0.89814749467744,0.954715728958349,"Ccdc141",35,FALSE
"Sestd1","OK","negbinomial.size",0.994135520626188,0.997250259075917,"Sestd1",172,TRUE
"Zfp385b","OK","negbinomial.size",0.16147082240465,0.388922884834345,"Zfp385b",29,FALSE
"Cwc22","OK","negbinomial.size",0.029562798563779,0.12653961829859,"Cwc22",61,TRUE
"Ube2e3","OK","negbinomial.size",0.248657422966568,0.495017779670166,"Ube2e3",339,TRUE
"Ssfa2","OK","negbinomial.size",0.774701907123505,0.892166788567267,"Ssfa2",53,TRUE
"Pde1a","OK","negbinomial.size",0.00749241724927321,0.0445411287508518,"Pde1a",138,TRUE
"Dnajc10","OK","negbinomial.size",0.531279648540993,0.742426704271152,"Dnajc10",268,TRUE
"Nckap1","OK","negbinomial.size",0.255975007530822,0.502004888762757,"Nckap1",231,TRUE
"Dusp19","OK","negbinomial.size",0.187101899251076,0.422728880266809,"Dusp19",83,TRUE
"Nup35","OK","negbinomial.size",0.852786329804236,0.933143600408775,"Nup35",79,TRUE
"Zc3h15","OK","negbinomial.size",0.00415457712282435,0.0278612754269118,"Zc3h15",347,TRUE
"Itgav","OK","negbinomial.size",0.00343210895088689,0.0240376330647741,"Itgav",251,TRUE
"Fam171b","OK","negbinomial.size",0.191768016065405,0.428590424417416,"Fam171b",93,TRUE
"Ctnnd1","OK","negbinomial.size",0.5897051812542,0.783221881591921,"Ctnnd1",112,TRUE
"2700094K13Rik","OK","negbinomial.size",0.0137040490849006,0.0710947726743776,"2700094K13Rik",261,TRUE
"Tmx2","OK","negbinomial.size",0.416760176584174,0.661798963718084,"Tmx2",187,TRUE
"Med19","OK","negbinomial.size",0.408434384211888,0.655155412178416,"Med19",149,TRUE
"Zdhhc5","OK","negbinomial.size",0.601601505160182,0.789870704958992,"Zdhhc5",100,TRUE
"Clp1","OK","negbinomial.size",0.490021608409312,0.712862799407342,"Clp1",51,TRUE
"Ypel4","OK","negbinomial.size",0.240021771664595,0.486292528163704,"Ypel4",28,FALSE
"Serping1","OK","negbinomial.size",1.3034146853452e-133,7.30303248198918e-131,"Serping1",652,TRUE
"Ube2l6","OK","negbinomial.size",0.0850578038658374,0.25978679479983,"Ube2l6",185,TRUE
"Timm10","OK","negbinomial.size",0.15882106753253,0.385563267211056,"Timm10",144,TRUE
"Slc43a1","OK","negbinomial.size",0.0231956070693426,0.105533890710131,"Slc43a1",26,FALSE
"Slc43a3","OK","negbinomial.size",0.000118788894384148,0.00135416922733343,"Slc43a3",48,TRUE
"Ssrp1","OK","negbinomial.size",0.0603517668112442,0.207390953353819,"Ssrp1",271,TRUE
"Tnks1bp1","OK","negbinomial.size",0.299384509461932,0.552793345366684,"Tnks1bp1",125,TRUE
"Ptprj","OK","negbinomial.size",0.101016249299359,0.289300562503013,"Ptprj",47,TRUE
"Nup160","OK","negbinomial.size",0.162335826777081,0.389953971031934,"Nup160",22,FALSE
"Fnbp4","OK","negbinomial.size",0.193261278773536,0.430923105325551,"Fnbp4",59,TRUE
"Agbl2","OK","negbinomial.size",0.230632018774818,0.476398599519007,"Agbl2",11,FALSE
"Mtch2","OK","negbinomial.size",0.000723066938089662,0.00652390346878644,"Mtch2",397,TRUE
"C1qtnf4","OK","negbinomial.size",0.0320469352636673,0.133949256458283,"C1qtnf4",15,FALSE
"Ndufs3","OK","negbinomial.size",0.768243912163597,0.888638130384177,"Ndufs3",395,TRUE
"Kbtbd4","OK","negbinomial.size",0.0746464374246809,0.238791886320575,"Kbtbd4",32,FALSE
"Celf1","OK","negbinomial.size",0.0572339509987352,0.200194109040273,"Celf1",221,TRUE
"Rapsn","OK","negbinomial.size",0.000187380933499162,0.00201322218676089,"Rapsn",16,FALSE
"Psmc3","OK","negbinomial.size",0.238532397753969,0.484940865245097,"Psmc3",513,TRUE
"Slc39a13","OK","negbinomial.size",0.00675903494539007,0.0410524366385047,"Slc39a13",386,TRUE
"Spi1","OK","negbinomial.size",0.0539070928471124,0.193244684083411,"Spi1",16,FALSE
"Nr1h3","OK","negbinomial.size",0.0385676116830689,0.154077952413715,"Nr1h3",31,FALSE
"Acp2","OK","negbinomial.size",0.115485594161006,0.315027158755655,"Acp2",92,TRUE
"Ddb2","OK","negbinomial.size",0.0365371177719072,0.147490973253599,"Ddb2",22,FALSE
"A330069E16Rik","OK","negbinomial.size",0.38051934527817,0.63050418204749,"A330069E16Rik",12,FALSE
"Pacsin3","OK","negbinomial.size",0.218252719009538,0.461896122610176,"Pacsin3",138,TRUE
"Arfgap2","OK","negbinomial.size",0.249820426052329,0.495995288961249,"Arfgap2",156,TRUE
"1110051M20Rik","OK","negbinomial.size",0.594952851901666,0.785744450018866,"1110051M20Rik",101,TRUE
"Lrp4","OK","negbinomial.size",0.695684154336829,0.84505623098791,"Lrp4",44,TRUE
"Ckap5","OK","negbinomial.size",0.224884110655134,0.469736826362302,"Ckap5",98,TRUE
"Arhgap1","OK","negbinomial.size",0.621024666258376,0.800716249878236,"Arhgap1",78,TRUE
"Atg13","OK","negbinomial.size",0.363676764991457,0.614548660443426,"Atg13",69,TRUE
"Harbi1","OK","negbinomial.size",0.641860296245279,0.813652316710928,"Harbi1",17,FALSE
"Ambra1","OK","negbinomial.size",0.139407803144271,0.355046327735159,"Ambra1",38,TRUE
"Mdk","OK","negbinomial.size",0.000265332220755378,0.00271502296212773,"Mdk",17,FALSE
"Dgkz","OK","negbinomial.size",0.127122958567554,0.335264738457993,"Dgkz",37,TRUE
"Creb3l1","OK","negbinomial.size",7.04499009450578e-05,0.000853471989178721,"Creb3l1",452,TRUE
"Phf21a","OK","negbinomial.size",0.131827926127853,0.343234191487,"Phf21a",134,TRUE
"Pex16","OK","negbinomial.size",0.941492672462739,0.972294432551604,"Pex16",100,TRUE
"Mapk8ip1","OK","negbinomial.size",0.369800471668411,0.6195222134125,"Mapk8ip1",99,TRUE
"Cry2","OK","negbinomial.size",3.63785004912127e-05,0.000469111020143303,"Cry2",261,TRUE
"Slc35c1","OK","negbinomial.size",0.317119752501166,0.570774806702226,"Slc35c1",45,TRUE
"Chst1","OK","negbinomial.size",0.116508397669879,0.317151334406211,"Chst1",28,FALSE
"Prdm11","OK","negbinomial.size",0.116755775793416,0.317430487178102,"Prdm11",12,FALSE
"Trp53i11","OK","negbinomial.size",0.13154346672318,0.342649020943738,"Trp53i11",31,FALSE
"Cd82","OK","negbinomial.size",0.000329291704975974,0.00327131457975245,"Cd82",265,TRUE
"Ext2","OK","negbinomial.size",0.0498031446021796,0.184371998153956,"Ext2",273,TRUE
"Accs","OK","negbinomial.size",0.127278878047031,0.335303535728414,"Accs",27,FALSE
"Gm13889","OK","negbinomial.size",0.108664975204868,0.30359005538413,"Gm13889",32,FALSE
